"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,174.780964686063,,
"EA","Euro area","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,113.997331293938,,
"EA","Euro area","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,115.145411457934,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,116.457616253329,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,117.755601189307,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,119.449310765455,,
"EA","Euro area","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,121.299239921124,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,121.98426112397,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,124.126925643856,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,126.890690317025,,
"EA","Euro area","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,128.049307333492,,
"EA","Euro area","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,127.735406390952,,
"EA","Euro area","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,127.40345265917,,
"EA","Euro area","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,125.885092918815,,
"EA","Euro area","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,121.236598029191,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,120.208052440539,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,120.954930801567,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,121.621731953422,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,122.119657918257,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,122.282603406956,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,122.606931152912,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,122.863334669774,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,122.949801610524,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,123.321362049798,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,123.80782631702,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,124.559763145506,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,125.523331086857,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,126.473255241651,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,127.20587571433,,
"ZAF","South Africa","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,127.751113067515,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,121.393689064381,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,121.610049321159,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,122.222535050174,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,121.833100936353,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,122.234761576122,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,122.540905388731,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,122.503970892264,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,124.98036852651,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,126.721568458638,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,129.584581195512,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,131.953940222758,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,133.345564941154,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,134.365766437392,,
"ESP","Spain","HPI_RPI","Price to rent ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,134.236761681806,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,133.126736995107,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,135.861248527652,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,137.776871133767,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,141.208159302711,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,144.331163035821,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,147.725806527701,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,153.27966106962,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,159.566738082037,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,168.505728964058,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,175.611871889646,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,182.989960700352,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,188.352159439435,,
"NLD","Netherlands","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,189.072587157076,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,103.905368921161,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,104.249560657775,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,104.554727553513,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.212966816387,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,105.780078383788,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,106.046828595974,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,106.473984941275,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,106.818249581214,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.267642923576,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,108.03297434099,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,108.991420704348,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,110.124098115922,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,111.551350214495,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,112.922233689367,,
"GBR","United Kingdom","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,114.103667406356,,
"JPN","Japan","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,99.2939632755764,,
"JPN","Japan","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,99.3076068953525,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,99.3326900397376,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,99.351630718556,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,99.2934227536454,,
"JPN","Japan","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,99.2749568983653,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,99.2345970825113,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,99.2174920539758,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,99.1942730984116,,
"JPN","Japan","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,99.2090788910807,,
"JPN","Japan","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,99.2359543263659,,
"JPN","Japan","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,99.2484893164461,,
"JPN","Japan","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,99.2943564372225,,
"JPN","Japan","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,99.3083590776137,,
"JPN","Japan","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,99.3023605936675,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,109.176944613971,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,110.463811129196,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,112.200769738075,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,115.479865577119,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,114.531576806744,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,115.519825864709,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,117.013843303248,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,118.420285282093,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,120.752233647605,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,121.978988291225,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,122.588146297095,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,122.348698168928,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,120.759483805262,,
"EA","Euro area","HPI_YDH_AVG","Standardised price-income ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,117.330292190902,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,142.58558148308,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,148.176321987961,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,155.27565090762,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,166.421680693543,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,180.256116359915,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,192.884552038921,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,203.394350994832,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,216.278047390576,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,240.234760859314,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,290.228840755276,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,395.999544984669,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,528.651488515151,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,679.081228190463,,
"TUR","Türkiye","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,803.038738485703,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,158.230222458925,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,158.418686218058,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,157.67060557078,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,159.40392609884,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,163.55961401682,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,168.390243919403,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,173.351103681131,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,176.662459041636,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,178.266842663691,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,179.770965384837,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,182.513559543249,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,184.231651965641,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,182.661929891543,,
"NOR","Norway","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,180.137443039477,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,174.589394803303,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,176.660385327389,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,178.86493077148,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,180.285445753085,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,184.115320700878,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,191.652931050914,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,197.230510814739,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,205.115965280958,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,211.639449798299,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,216.959568499968,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,224.882504899199,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,229.189805860356,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,219.951303077619,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,210.293649845183,,
"CAN","Canada","HPI_RPI_AVG","Standardised price-rent ratio","2023-Q1","Q1-2023","1","RATIOS","0","Units",,,202.99812647878,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,102.658840860281,,
"AUS","Australia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,105.677243772625,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,107.118651297876,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.868679118968,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.759489359223,,
"AUS","Australia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,109.0099231419,,
"AUS","Australia","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.479392327186,,
"AUS","Australia","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,121.418140489181,,
"AUS","Australia","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,127.452868190533,,
"AUS","Australia","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,131.630147872417,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,129.335476053215,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,134.339050940016,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,134.783698669653,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,128.71577143892,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,125.126046082485,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,131.58173435713,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,136.845686859628,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,147.494932183116,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,148.947436616469,,
"AUS","Australia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,156.713588960308,,
"FRA","France","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,110.376450826393,,
"FRA","France","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,111.360414511438,,
"FRA","France","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,113.41971477003,,
"FRA","France","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,115.123286821404,,
"FRA","France","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,115.762877726515,,
"FRA","France","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,118.098400438628,,
"FRA","France","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,119.374667828001,,
"FRA","France","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,121.230539280506,,
"FRA","France","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,123.243407687992,,
"FRA","France","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,125.360739636367,,
"FRA","France","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,127.486107992023,,
"FRA","France","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,128.894649527968,,
"FRA","France","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,130.336758926285,,
"FRA","France","HPI_RPI","Price to rent ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,130.10671977244,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,106.450010415661,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,107.1495360175,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,107.936460342188,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.499385439634,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,108.205010356345,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,111.982511586759,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,109.871432176722,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,116.295628809154,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,119.468027951717,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,122.20752656467,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,125.257722763691,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,126.763752376063,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,125.287424432989,,
"OECD","OECD - Total","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,122.680879031415,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,172.852040479532,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,175.675523788152,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,176.25670854469,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,173.241153217965,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,181.330277342125,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,183.48186089522,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,192.919958365835,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,202.052258057315,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,211.503194511468,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,225.674589065382,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,237.584832816033,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,252.246979346891,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,261.113917627146,,
"HUN","Hungary","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,263.384270408298,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,132.922740539301,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,134.146017356984,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,135.827677086878,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,131.122824737653,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,134.751745562803,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,136.696752612666,,
"COL","Colombia","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,138.456900209883,,
